image, mf,amf,namf,proposed1,proposed2,proposed3,proposed4,proposed5
noiseimage/[test24]_origin_0.50.png,14.848,27.742,26.361,28.054,28.084,26.418,26.683,28.118
noiseimage/[test24]_origin_0.70.png,9.900,24.894,24.607,25.070,25.108,24.640,24.804,25.638
noiseimage/[test24]_origin_0.90.png,6.576,21.442,22.349,21.470,21.493,22.376,22.404,22.305
noiseimage/[test25]_origin_0.10.png,33.652,41.623,40.882,41.976,42.049,41.070,41.255,41.715
noiseimage/[test25]_origin_0.30.png,23.054,36.612,35.610,36.957,36.992,35.641,35.809,36.700
noiseimage/[test25]_origin_0.50.png,14.534,33.531,32.808,33.782,33.851,32.843,32.963,33.804
noiseimage/[test25]_origin_0.70.png,9.104,30.583,30.935,30.694,30.784,30.924,31.007,31.393
noiseimage/[test25]_origin_0.90.png,5.818,27.775,28.850,27.779,27.880,28.853,28.868,28.649
noiseimage/[test26]_origin_0.10.png,22.501,29.835,27.435,30.236,30.282,27.513,28.479,29.786
noiseimage/[test26]_origin_0.30.png,18.948,25.700,23.553,26.043,26.065,23.627,24.117,25.536
noiseimage/[test26]_origin_0.50.png,13.678,22.966,21.391,23.224,23.243,21.438,21.717,22.913
noiseimage/[test26]_origin_0.70.png,9.259,20.371,19.878,20.496,20.532,19.915,20.077,20.747
noiseimage/[test26]_origin_0.90.png,6.233,17.001,17.910,16.956,16.977,17.928,17.950,17.745
noiseimage/[test27]_origin_0.10.png,29.756,35.694,32.589,36.156,36.312,32.703,33.740,35.682
noiseimage/[test27]_origin_0.30.png,22.357,31.899,28.899,32.358,32.475,29.005,29.531,31.791
noiseimage/[test27]_origin_0.50.png,14.508,28.795,26.634,29.099,29.142,26.714,27.034,28.968
noiseimage/[test27]_origin_0.70.png,9.418,25.803,24.935,25.987,26.022,24.968,25.180,26.464
noiseimage/[test27]_origin_0.90.png,6.063,21.664,22.454,21.653,21.679,22.485,22.529,22.568
noiseimage/[test28]_origin_0.10.png,23.494,32.058,31.573,32.616,32.755,31.746,32.146,32.116
noiseimage/[test28]_origin_0.30.png,19.720,27.010,25.998,27.476,27.572,26.102,26.435,27.100
noiseimage/[test28]_origin_0.50.png,14.083,24.166,23.390,24.505,24.561,23.443,23.661,24.485
noiseimage/[test28]_origin_0.70.png,9.548,21.475,21.608,21.664,21.712,21.648,21.771,22.237
noiseimage/[test28]_origin_0.90.png,6.380,18.381,19.548,18.399,18.426,19.574,19.587,19.337
noiseimage/[test29]_origin_0.10.png,32.160,39.991,38.320,40.340,40.379,38.618,39.128,40.015
noiseimage/[test29]_origin_0.30.png,23.007,34.331,32.681,34.596,34.561,32.807,33.089,34.332
noiseimage/[test29]_origin_0.50.png,15.075,31.225,30.125,31.428,31.423,30.174,30.363,31.495
noiseimage/[test29]_origin_0.70.png,9.916,28.542,28.383,28.649,28.725,28.379,28.510,29.269
noiseimage/[test29]_origin_0.90.png,6.593,24.447,25.626,24.412,24.487,25.630,25.649,25.417
noiseimage/[test30]_origin_0.10.png,26.727,33.159,30.148,33.585,33.623,30.257,31.844,33.156
noiseimage/[test30]_origin_0.30.png,21.365,29.094,26.154,29.496,29.509,26.234,26.978,28.880
noiseimage/[test30]_origin_0.50.png,14.884,26.451,24.164,26.759,26.752,24.215,24.616,26.386
noiseimage/[test30]_origin_0.70.png,9.943,23.397,22.459,23.561,23.576,22.478,22.699,23.831
noiseimage/[test30]_origin_0.90.png,6.652,19.396,20.223,19.391,19.410,20.236,20.274,20.216
noiseimage/[test31]_origin_0.10.png,29.244,34.974,32.096,35.340,35.229,32.171,33.004,35.170
noiseimage/[test31]_origin_0.30.png,23.165,31.075,28.959,31.452,31.320,29.080,29.433,31.232
noiseimage/[test31]_origin_0.50.png,15.420,28.642,27.089,28.922,28.855,27.207,27.425,28.824
noiseimage/[test31]_origin_0.70.png,10.291,26.041,25.571,26.207,26.283,25.655,25.776,26.556
noiseimage/[test31]_origin_0.90.png,6.942,22.860,23.566,22.862,22.966,23.611,23.635,23.524
noiseimage/[test32]_origin_0.10.png,26.376,35.446,33.617,35.899,35.944,33.755,34.745,35.408
noiseimage/[test32]_origin_0.30.png,21.305,30.262,28.473,30.660,30.667,28.576,29.065,30.212
noiseimage/[test32]_origin_0.50.png,14.216,27.202,25.984,27.479,27.486,26.042,26.317,27.413
noiseimage/[test32]_origin_0.70.png,9.289,24.517,24.220,24.661,24.702,24.248,24.415,25.156
noiseimage/[test32]_origin_0.90.png,6.022,20.807,21.868,20.751,20.781,21.885,21.906,21.719
noiseimage/[test33]_origin_0.10.png,34.305,39.202,37.274,39.777,39.955,37.638,37.833,39.342
noiseimage/[test33]_origin_0.30.png,22.550,34.501,32.869,34.981,35.117,33.162,33.344,34.806
noiseimage/[test33]_origin_0.50.png,14.339,31.481,30.486,31.861,31.918,30.691,30.868,32.138
noiseimage/[test33]_origin_0.70.png,8.839,28.714,28.747,28.934,28.940,28.905,29.059,29.960
noiseimage/[test33]_origin_0.90.png,5.400,24.893,26.167,24.906,24.892,26.268,26.315,26.170
noiseimage/[test34]_origin_0.10.png,26.181,34.484,33.046,34.901,34.961,33.133,33.767,34.559
noiseimage/[test34]_origin_0.30.png,21.309,29.744,28.185,30.075,30.094,28.245,28.643,29.802
noiseimage/[test34]_origin_0.50.png,14.219,26.702,25.642,26.961,26.991,25.681,25.926,27.024
noiseimage/[test34]_origin_0.70.png,9.499,24.103,23.862,24.252,24.286,23.880,24.041,24.805
noiseimage/[test34]_origin_0.90.png,6.191,20.264,21.369,20.239,20.264,21.395,21.415,21.199
noiseimage/[test35]_origin_0.10.png,33.849,42.122,39.340,42.487,42.666,39.577,40.298,42.121
noiseimage/[test35]_origin_0.30.png,22.447,36.637,34.147,36.924,36.995,34.372,34.832,36.893
noiseimage/[test35]_origin_0.50.png,14.034,32.844,31.132,33.084,33.097,31.308,31.639,33.633
noiseimage/[test35]_origin_0.70.png,8.790,29.401,29.172,29.537,29.559,29.299,29.540,30.958
noiseimage/[test35]_origin_0.90.png,5.485,24.428,25.878,24.311,24.326,25.955,26.015,25.969
noiseimage/[test36]_origin_0.10.png,31.631,39.206,37.837,39.592,39.824,38.124,38.522,39.298
noiseimage/[test36]_origin_0.30.png,23.020,34.236,32.619,34.624,34.757,32.823,33.131,34.362
noiseimage/[test36]_origin_0.50.png,15.279,30.879,29.796,31.128,31.209,29.917,30.135,31.298
noiseimage/[test36]_origin_0.70.png,9.993,27.847,27.891,27.999,28.088,27.956,28.101,28.843
noiseimage/[test36]_origin_0.90.png,6.680,24.051,25.122,24.046,24.095,25.183,25.223,25.148
noiseimage/[test37]_origin_0.10.png,31.889,40.368,38.497,40.711,40.807,38.772,39.398,40.300
noiseimage/[test37]_origin_0.30.png,23.762,35.164,33.326,35.479,35.540,33.581,33.954,35.194
noiseimage/[test37]_origin_0.50.png,15.397,31.752,30.489,31.940,31.966,30.654,30.907,32.155
noiseimage/[test37]_origin_0.70.png,10.163,28.895,28.642,28.998,29.057,28.727,28.907,29.819
noiseimage/[test37]_origin_0.90.png,6.773,24.882,26.013,24.846,24.898,26.058,26.110,26.050
noiseimage/[test38]_origin_0.10.png,38.992,47.531,43.097,47.985,48.281,43.749,44.412,47.508
noiseimage/[test38]_origin_0.30.png,24.498,41.332,37.660,41.740,41.812,38.200,38.644,41.708
noiseimage/[test38]_origin_0.50.png,15.578,37.060,34.685,37.356,37.326,35.017,35.353,37.969
noiseimage/[test38]_origin_0.70.png,10.047,33.398,32.799,33.562,33.563,33.020,33.282,35.238
noiseimage/[test38]_origin_0.90.png,6.696,28.035,29.369,28.011,28.044,29.451,29.539,29.748
noiseimage/[test39]_origin_0.10.png,27.218,32.104,31.246,32.261,32.266,31.320,31.728,32.096
noiseimage/[test39]_origin_0.30.png,21.554,29.307,27.742,29.540,29.534,27.826,28.212,29.258
noiseimage/[test39]_origin_0.50.png,14.502,26.931,25.557,27.139,27.121,25.587,25.861,27.072
noiseimage/[test39]_origin_0.70.png,9.488,24.381,23.860,24.498,24.512,23.863,24.046,24.979
noiseimage/[test39]_origin_0.90.png,6.178,20.585,21.459,20.530,20.550,21.464,21.506,21.463
noiseimage/[test40]_origin_0.10.png,26.545,30.643,29.242,31.331,31.357,29.622,30.445,31.478
noiseimage/[test40]_origin_0.30.png,21.295,27.594,26.273,27.992,27.995,26.471,26.887,28.018
noiseimage/[test40]_origin_0.50.png,14.477,25.177,24.328,25.470,25.484,24.466,24.698,25.690
noiseimage/[test40]_origin_0.70.png,9.573,22.849,22.786,22.977,23.022,22.842,22.983,23.599
noiseimage/[test40]_origin_0.90.png,6.246,19.292,20.121,19.261,19.289,20.130,20.151,20.040
noiseimage/[test41]_origin_0.10.png,32.025,39.903,37.795,40.293,40.359,38.041,38.742,39.913
noiseimage/[test41]_origin_0.30.png,23.178,34.430,32.388,34.745,34.745,32.510,32.918,34.488
noiseimage/[test41]_origin_0.50.png,14.730,31.338,29.779,31.582,31.558,29.837,30.113,31.692
noiseimage/[test41]_origin_0.70.png,9.495,28.368,27.961,28.505,28.521,27.979,28.173,29.293
noiseimage/[test41]_origin_0.90.png,6.117,24.157,25.236,24.141,24.166,25.265,25.314,25.277
noiseimage/[test42]_origin_0.10.png,24.786,34.165,33.955,34.485,34.416,33.930,34.205,34.182
noiseimage/[test42]_origin_0.30.png,20.932,29.074,28.554,29.347,29.289,28.596,28.799,29.075
